method,epoch,tag,attr_i,attr_j,cosine,abs_cosine
vicreg,1000,twoview,Black_Hair,Narrow_Eyes,-0.11941955983638763,0.11941955983638763
vicreg,1000,twoview,Black_Hair,No_Beard,-0.22930365800857544,0.22930365800857544
vicreg,1000,twoview,Black_Hair,Oval_Face,0.09768587350845337,0.09768587350845337
vicreg,1000,twoview,Black_Hair,Pale_Skin,-0.05989165976643562,0.05989165976643562
vicreg,1000,twoview,Black_Hair,Pointy_Nose,-0.023243790492415428,0.023243790492415428
vicreg,1000,twoview,Black_Hair,Receding_Hairline,-0.11203251034021378,0.11203251034021378
vicreg,1000,twoview,Black_Hair,Rosy_Cheeks,-0.10213446617126465,0.10213446617126465
vicreg,1000,twoview,Black_Hair,Sideburns,0.18391047418117523,0.18391047418117523
vicreg,1000,twoview,Black_Hair,Smiling,-0.04832390323281288,0.04832390323281288
vicreg,1000,twoview,Black_Hair,Straight_Hair,0.37240517139434814,0.37240517139434814
vicreg,1000,twoview,Black_Hair,Wavy_Hair,-0.13484522700309753,0.13484522700309753
vicreg,1000,twoview,Black_Hair,Wearing_Earrings,0.005355845205485821,0.005355845205485821
vicreg,1000,twoview,Black_Hair,Wearing_Hat,-0.19167768955230713,0.19167768955230713
vicreg,1000,twoview,Black_Hair,Wearing_Lipstick,-0.12525765597820282,0.12525765597820282
vicreg,1000,twoview,Black_Hair,Wearing_Necklace,-0.24587027728557587,0.24587027728557587
vicreg,1000,twoview,Black_Hair,Wearing_Necktie,0.1032688096165657,0.1032688096165657
vicreg,1000,twoview,Black_Hair,Young,0.31243857741355896,0.31243857741355896
vicreg,1000,twoview,Blond_Hair,Blurry,-0.012388949282467365,0.012388949282467365
vicreg,1000,twoview,Blond_Hair,Brown_Hair,-0.406882643699646,0.406882643699646
vicreg,1000,twoview,Blond_Hair,Bushy_Eyebrows,-0.3816193640232086,0.3816193640232086
vicreg,1000,twoview,Blond_Hair,Chubby,-0.1277994066476822,0.1277994066476822
vicreg,1000,twoview,Blond_Hair,Double_Chin,-0.08075407892465591,0.08075407892465591
vicreg,1000,twoview,Blond_Hair,Eyeglasses,-0.07504511624574661,0.07504511624574661
vicreg,1000,twoview,Blond_Hair,Goatee,-0.2432774305343628,0.2432774305343628
vicreg,1000,twoview,Blond_Hair,Gray_Hair,0.12451270967721939,0.12451270967721939
vicreg,1000,twoview,Blond_Hair,Heavy_Makeup,0.36098751425743103,0.36098751425743103
vicreg,1000,twoview,Blond_Hair,High_Cheekbones,0.24030819535255432,0.24030819535255432
vicreg,1000,twoview,Blond_Hair,Male,-0.38872194290161133,0.38872194290161133
vicreg,1000,twoview,Blond_Hair,Mouth_Slightly_Open,0.1908697932958603,0.1908697932958603
vicreg,1000,twoview,Blond_Hair,Mustache,-0.20996986329555511,0.20996986329555511
vicreg,1000,twoview,Blond_Hair,Narrow_Eyes,0.04305197298526764,0.04305197298526764
vicreg,1000,twoview,Blond_Hair,No_Beard,0.32930147647857666,0.32930147647857666
vicreg,1000,twoview,Blond_Hair,Oval_Face,0.11888828873634338,0.11888828873634338
vicreg,1000,twoview,Blond_Hair,Pale_Skin,0.1224961057305336,0.1224961057305336
vicreg,1000,twoview,Blond_Hair,Pointy_Nose,0.2919643819332123,0.2919643819332123
vicreg,1000,twoview,Blond_Hair,Receding_Hairline,-0.07614194601774216,0.07614194601774216
vicreg,1000,twoview,Blond_Hair,Rosy_Cheeks,0.3483322262763977,0.3483322262763977
vicreg,1000,twoview,Blond_Hair,Sideburns,-0.27954939007759094,0.27954939007759094
vicreg,1000,twoview,Blond_Hair,Smiling,0.17519611120224,0.17519611120224
vicreg,1000,twoview,Blond_Hair,Straight_Hair,-0.056758616119623184,0.056758616119623184
vicreg,1000,twoview,Blond_Hair,Wavy_Hair,0.26431503891944885,0.26431503891944885
vicreg,1000,twoview,Blond_Hair,Wearing_Earrings,0.20368096232414246,0.20368096232414246
vicreg,1000,twoview,Blond_Hair,Wearing_Hat,-0.10582736134529114,0.10582736134529114
vicreg,1000,twoview,Blond_Hair,Wearing_Lipstick,0.37036240100860596,0.37036240100860596
vicreg,1000,twoview,Blond_Hair,Wearing_Necklace,0.49118170142173767,0.49118170142173767
vicreg,1000,twoview,Blond_Hair,Wearing_Necktie,-0.20838001370429993,0.20838001370429993
vicreg,1000,twoview,Blond_Hair,Young,-0.023834044113755226,0.023834044113755226
vicreg,1000,twoview,Blurry,Brown_Hair,-0.11104896664619446,0.11104896664619446
vicreg,1000,twoview,Blurry,Bushy_Eyebrows,-0.27440574765205383,0.27440574765205383
vicreg,1000,twoview,Blurry,Chubby,0.07461006194353104,0.07461006194353104
vicreg,1000,twoview,Blurry,Double_Chin,-0.0023396769538521767,0.0023396769538521767
vicreg,1000,twoview,Blurry,Eyeglasses,0.14051750302314758,0.14051750302314758
vicreg,1000,twoview,Blurry,Goatee,0.049773041158914566,0.049773041158914566
vicreg,1000,twoview,Blurry,Gray_Hair,0.136211559176445,0.136211559176445
vicreg,1000,twoview,Blurry,Heavy_Makeup,-0.37837842106819153,0.37837842106819153
vicreg,1000,twoview,Blurry,High_Cheekbones,-0.2716333270072937,0.2716333270072937
vicreg,1000,twoview,Blurry,Male,0.16695420444011688,0.16695420444011688
vicreg,1000,twoview,Blurry,Mouth_Slightly_Open,-0.04276735335588455,0.04276735335588455
vicreg,1000,twoview,Blurry,Mustache,0.04995816573500633,0.04995816573500633
vicreg,1000,twoview,Blurry,Narrow_Eyes,0.2813914716243744,0.2813914716243744
vicreg,1000,twoview,Blurry,No_Beard,-0.0796547532081604,0.0796547532081604
vicreg,1000,twoview,Blurry,Oval_Face,-0.4461076855659485,0.4461076855659485
vicreg,1000,twoview,Blurry,Pale_Skin,-0.08752485364675522,0.08752485364675522
vicreg,1000,twoview,Blurry,Pointy_Nose,-0.35961318016052246,0.35961318016052246
vicreg,1000,twoview,Blurry,Receding_Hairline,-0.022479332983493805,0.022479332983493805
vicreg,1000,twoview,Blurry,Rosy_Cheeks,-0.3099246323108673,0.3099246323108673
vicreg,1000,twoview,Blurry,Sideburns,0.023941367864608765,0.023941367864608765
vicreg,1000,twoview,Blurry,Smiling,-0.2723454535007477,0.2723454535007477
vicreg,1000,twoview,Blurry,Straight_Hair,-0.16907541453838348,0.16907541453838348
vicreg,1000,twoview,Blurry,Wavy_Hair,-0.18097062408924103,0.18097062408924103
vicreg,1000,twoview,Blurry,Wearing_Earrings,-0.26749199628829956,0.26749199628829956
vicreg,1000,twoview,Blurry,Wearing_Hat,0.1599237322807312,0.1599237322807312
vicreg,1000,twoview,Blurry,Wearing_Lipstick,-0.33978745341300964,0.33978745341300964
vicreg,1000,twoview,Blurry,Wearing_Necklace,-0.17604213953018188,0.17604213953018188
vicreg,1000,twoview,Blurry,Wearing_Necktie,-0.07528341561555862,0.07528341561555862
vicreg,1000,twoview,Blurry,Young,-0.23197397589683533,0.23197397589683533
vicreg,1000,twoview,Brown_Hair,Bushy_Eyebrows,0.05279776081442833,0.05279776081442833
vicreg,1000,twoview,Brown_Hair,Chubby,-0.4047642946243286,0.4047642946243286
vicreg,1000,twoview,Brown_Hair,Double_Chin,-0.36810997128486633,0.36810997128486633
vicreg,1000,twoview,Brown_Hair,Eyeglasses,-0.21155019104480743,0.21155019104480743
vicreg,1000,twoview,Brown_Hair,Goatee,-0.3107009530067444,0.3107009530067444
vicreg,1000,twoview,Brown_Hair,Gray_Hair,-0.4041201174259186,0.4041201174259186
vicreg,1000,twoview,Brown_Hair,Heavy_Makeup,0.30269327759742737,0.30269327759742737
vicreg,1000,twoview,Brown_Hair,High_Cheekbones,0.050935253500938416,0.050935253500938416
vicreg,1000,twoview,Brown_Hair,Male,-0.3241671919822693,0.3241671919822693
vicreg,1000,twoview,Brown_Hair,Mouth_Slightly_Open,-0.08502820879220963,0.08502820879220963
vicreg,1000,twoview,Brown_Hair,Mustache,-0.3053758144378662,0.3053758144378662
vicreg,1000,twoview,Brown_Hair,Narrow_Eyes,-0.031857095658779144,0.031857095658779144
vicreg,1000,twoview,Brown_Hair,No_Beard,0.31459474563598633,0.31459474563598633
vicreg,1000,twoview,Brown_Hair,Oval_Face,0.09120798856019974,0.09120798856019974
vicreg,1000,twoview,Brown_Hair,Pale_Skin,0.09319469332695007,0.09319469332695007
vicreg,1000,twoview,Brown_Hair,Pointy_Nose,0.17099231481552124,0.17099231481552124
vicreg,1000,twoview,Brown_Hair,Receding_Hairline,-0.3535498082637787,0.3535498082637787
vicreg,1000,twoview,Brown_Hair,Rosy_Cheeks,0.05185790732502937,0.05185790732502937
vicreg,1000,twoview,Brown_Hair,Sideburns,-0.20060665905475616,0.20060665905475616
vicreg,1000,twoview,Brown_Hair,Smiling,0.024211062118411064,0.024211062118411064
vicreg,1000,twoview,Brown_Hair,Straight_Hair,0.03602907806634903,0.03602907806634903
vicreg,1000,twoview,Brown_Hair,Wavy_Hair,0.48411741852760315,0.48411741852760315
vicreg,1000,twoview,Brown_Hair,Wearing_Earrings,0.09639264643192291,0.09639264643192291
vicreg,1000,twoview,Brown_Hair,Wearing_Hat,-0.21896059811115265,0.21896059811115265
vicreg,1000,twoview,Brown_Hair,Wearing_Lipstick,0.33873242139816284,0.33873242139816284
vicreg,1000,twoview,Brown_Hair,Wearing_Necklace,0.156498521566391,0.156498521566391
vicreg,1000,twoview,Brown_Hair,Wearing_Necktie,-0.3452785015106201,0.3452785015106201
vicreg,1000,twoview,Brown_Hair,Young,0.4233608841896057,0.4233608841896057
vicreg,1000,twoview,Bushy_Eyebrows,Chubby,-0.059159040451049805,0.059159040451049805
vicreg,1000,twoview,Bushy_Eyebrows,Double_Chin,-0.0478564016520977,0.0478564016520977
vicreg,1000,twoview,Bushy_Eyebrows,Eyeglasses,-0.18101534247398376,0.18101534247398376
vicreg,1000,twoview,Bushy_Eyebrows,Goatee,0.10142789036035538,0.10142789036035538
vicreg,1000,twoview,Bushy_Eyebrows,Gray_Hair,-0.2609020173549652,0.2609020173549652
vicreg,1000,twoview,Bushy_Eyebrows,Heavy_Makeup,-0.18954631686210632,0.18954631686210632
vicreg,1000,twoview,Bushy_Eyebrows,High_Cheekbones,-0.07381219416856766,0.07381219416856766
vicreg,1000,twoview,Bushy_Eyebrows,Male,0.3754017651081085,0.3754017651081085
vicreg,1000,twoview,Bushy_Eyebrows,Mouth_Slightly_Open,-0.059872712939977646,0.059872712939977646
vicreg,1000,twoview,Bushy_Eyebrows,Mustache,0.1049770638346672,0.1049770638346672
vicreg,1000,twoview,Bushy_Eyebrows,Narrow_Eyes,-0.08234002441167831,0.08234002441167831
vicreg,1000,twoview,Bushy_Eyebrows,No_Beard,-0.3268524408340454,0.3268524408340454
vicreg,1000,twoview,Bushy_Eyebrows,Oval_Face,0.14268764853477478,0.14268764853477478
vicreg,1000,twoview,Bushy_Eyebrows,Pale_Skin,-0.09264417737722397,0.09264417737722397
vicreg,1000,twoview,Bushy_Eyebrows,Pointy_Nose,-0.05881204828619957,0.05881204828619957
vicreg,1000,twoview,Bushy_Eyebrows,Receding_Hairline,-0.15499010682106018,0.15499010682106018
vicreg,1000,twoview,Bushy_Eyebrows,Rosy_Cheeks,-0.05373071879148483,0.05373071879148483
vicreg,1000,twoview,Bushy_Eyebrows,Sideburns,0.23840661346912384,0.23840661346912384
vicreg,1000,twoview,Bushy_Eyebrows,Smiling,0.012063750997185707,0.012063750997185707
vicreg,1000,twoview,Bushy_Eyebrows,Straight_Hair,0.4338165819644928,0.4338165819644928
vicreg,1000,twoview,Bushy_Eyebrows,Wavy_Hair,-0.21284762024879456,0.21284762024879456
vicreg,1000,twoview,Bushy_Eyebrows,Wearing_Earrings,-0.05123187601566315,0.05123187601566315
vicreg,1000,twoview,Bushy_Eyebrows,Wearing_Hat,-0.0883031040430069,0.0883031040430069
vicreg,1000,twoview,Bushy_Eyebrows,Wearing_Lipstick,-0.24768482148647308,0.24768482148647308
vicreg,1000,twoview,Bushy_Eyebrows,Wearing_Necklace,-0.29294562339782715,0.29294562339782715
vicreg,1000,twoview,Bushy_Eyebrows,Wearing_Necktie,0.22356733679771423,0.22356733679771423
vicreg,1000,twoview,Bushy_Eyebrows,Young,0.24443458020687103,0.24443458020687103
vicreg,1000,twoview,Chubby,Double_Chin,0.8907718658447266,0.8907718658447266
vicreg,1000,twoview,Chubby,Eyeglasses,0.3244370222091675,0.3244370222091675
vicreg,1000,twoview,Chubby,Goatee,0.6282160878181458,0.6282160878181458
vicreg,1000,twoview,Chubby,Gray_Hair,0.5624743103981018,0.5624743103981018
vicreg,1000,twoview,Chubby,Heavy_Makeup,-0.4408039152622223,0.4408039152622223
vicreg,1000,twoview,Chubby,High_Cheekbones,0.13335657119750977,0.13335657119750977
vicreg,1000,twoview,Chubby,Male,0.4908813238143921,0.4908813238143921
vicreg,1000,twoview,Chubby,Mouth_Slightly_Open,0.2691285014152527,0.2691285014152527
vicreg,1000,twoview,Chubby,Mustache,0.6044039130210876,0.6044039130210876
vicreg,1000,twoview,Chubby,Narrow_Eyes,0.2918659448623657,0.2918659448623657
vicreg,1000,twoview,Chubby,No_Beard,-0.5380998849868774,0.5380998849868774
vicreg,1000,twoview,Chubby,Oval_Face,0.032198332250118256,0.032198332250118256
vicreg,1000,twoview,Chubby,Pale_Skin,-0.2586101293563843,0.2586101293563843
vicreg,1000,twoview,Chubby,Pointy_Nose,-0.48514145612716675,0.48514145612716675
vicreg,1000,twoview,Chubby,Receding_Hairline,0.6057115197181702,0.6057115197181702
vicreg,1000,twoview,Chubby,Rosy_Cheeks,-0.18436332046985626,0.18436332046985626
vicreg,1000,twoview,Chubby,Sideburns,0.4872201085090637,0.4872201085090637
vicreg,1000,twoview,Chubby,Smiling,0.19321954250335693,0.19321954250335693
vicreg,1000,twoview,Chubby,Straight_Hair,-0.16727550327777863,0.16727550327777863
vicreg,1000,twoview,Chubby,Wavy_Hair,-0.43404847383499146,0.43404847383499146
vicreg,1000,twoview,Chubby,Wearing_Earrings,-0.21802441775798798,0.21802441775798798
vicreg,1000,twoview,Chubby,Wearing_Hat,0.12795418500900269,0.12795418500900269
vicreg,1000,twoview,Chubby,Wearing_Lipstick,-0.46460309624671936,0.46460309624671936
vicreg,1000,twoview,Chubby,Wearing_Necklace,-0.3170817494392395,0.3170817494392395
vicreg,1000,twoview,Chubby,Wearing_Necktie,0.6340278387069702,0.6340278387069702
vicreg,1000,twoview,Chubby,Young,-0.7191342711448669,0.7191342711448669
vicreg,1000,twoview,Double_Chin,Eyeglasses,0.29369837045669556,0.29369837045669556
vicreg,1000,twoview,Double_Chin,Goatee,0.47702348232269287,0.47702348232269287
vicreg,1000,twoview,Double_Chin,Gray_Hair,0.6169416904449463,0.6169416904449463
vicreg,1000,twoview,Double_Chin,Heavy_Makeup,-0.3574923574924469,0.3574923574924469
vicreg,1000,twoview,Double_Chin,High_Cheekbones,0.2259225845336914,0.2259225845336914
vicreg,1000,twoview,Double_Chin,Male,0.43031302094459534,0.43031302094459534
vicreg,1000,twoview,Double_Chin,Mouth_Slightly_Open,0.3355081379413605,0.3355081379413605
vicreg,1000,twoview,Double_Chin,Mustache,0.46096622943878174,0.46096622943878174
vicreg,1000,twoview,Double_Chin,Narrow_Eyes,0.26055285334587097,0.26055285334587097
vicreg,1000,twoview,Double_Chin,No_Beard,-0.4171890616416931,0.4171890616416931
vicreg,1000,twoview,Double_Chin,Oval_Face,0.07585346698760986,0.07585346698760986
vicreg,1000,twoview,Double_Chin,Pale_Skin,-0.2726410925388336,0.2726410925388336
vicreg,1000,twoview,Double_Chin,Pointy_Nose,-0.35405099391937256,0.35405099391937256
vicreg,1000,twoview,Double_Chin,Receding_Hairline,0.6411498785018921,0.6411498785018921
vicreg,1000,twoview,Double_Chin,Rosy_Cheeks,-0.09306462854146957,0.09306462854146957
vicreg,1000,twoview,Double_Chin,Sideburns,0.3779070973396301,0.3779070973396301
vicreg,1000,twoview,Double_Chin,Smiling,0.3104945123195648,0.3104945123195648
vicreg,1000,twoview,Double_Chin,Straight_Hair,-0.1414100080728531,0.1414100080728531
vicreg,1000,twoview,Double_Chin,Wavy_Hair,-0.36629265546798706,0.36629265546798706
vicreg,1000,twoview,Double_Chin,Wearing_Earrings,-0.14468367397785187,0.14468367397785187
vicreg,1000,twoview,Double_Chin,Wearing_Hat,0.046609289944171906,0.046609289944171906
vicreg,1000,twoview,Double_Chin,Wearing_Lipstick,-0.38077422976493835,0.38077422976493835
vicreg,1000,twoview,Double_Chin,Wearing_Necklace,-0.24633163213729858,0.24633163213729858
vicreg,1000,twoview,Double_Chin,Wearing_Necktie,0.6737221479415894,0.6737221479415894
vicreg,1000,twoview,Double_Chin,Young,-0.729422926902771,0.729422926902771
vicreg,1000,twoview,Eyeglasses,Goatee,0.25366154313087463,0.25366154313087463
vicreg,1000,twoview,Eyeglasses,Gray_Hair,0.22589659690856934,0.22589659690856934
vicreg,1000,twoview,Eyeglasses,Heavy_Makeup,-0.3170185685157776,0.3170185685157776
vicreg,1000,twoview,Eyeglasses,High_Cheekbones,-0.1507023125886917,0.1507023125886917
vicreg,1000,twoview,Eyeglasses,Male,0.26780828833580017,0.26780828833580017
vicreg,1000,twoview,Eyeglasses,Mouth_Slightly_Open,-0.0009336963994428515,0.0009336963994428515
vicreg,1000,twoview,Eyeglasses,Mustache,0.2518846094608307,0.2518846094608307
vicreg,1000,twoview,Eyeglasses,Narrow_Eyes,-0.14047430455684662,0.14047430455684662
vicreg,1000,twoview,Eyeglasses,No_Beard,-0.2432515174150467,0.2432515174150467
vicreg,1000,twoview,Eyeglasses,Oval_Face,-0.1665821522474289,0.1665821522474289
vicreg,1000,twoview,Eyeglasses,Pale_Skin,-0.15501408278942108,0.15501408278942108
vicreg,1000,twoview,Eyeglasses,Pointy_Nose,-0.27835676074028015,0.27835676074028015
vicreg,1000,twoview,Eyeglasses,Receding_Hairline,0.19439244270324707,0.19439244270324707
vicreg,1000,twoview,Eyeglasses,Rosy_Cheeks,-0.1687404215335846,0.1687404215335846
vicreg,1000,twoview,Eyeglasses,Sideburns,0.11709523946046829,0.11709523946046829
vicreg,1000,twoview,Eyeglasses,Smiling,-0.051709841936826706,0.051709841936826706
vicreg,1000,twoview,Eyeglasses,Straight_Hair,-0.12197315692901611,0.12197315692901611
vicreg,1000,twoview,Eyeglasses,Wavy_Hair,-0.2526507079601288,0.2526507079601288
vicreg,1000,twoview,Eyeglasses,Wearing_Earrings,-0.1980476975440979,0.1980476975440979
vicreg,1000,twoview,Eyeglasses,Wearing_Hat,0.13009922206401825,0.13009922206401825
vicreg,1000,twoview,Eyeglasses,Wearing_Lipstick,-0.314429372549057,0.314429372549057
vicreg,1000,twoview,Eyeglasses,Wearing_Necklace,-0.14695733785629272,0.14695733785629272
vicreg,1000,twoview,Eyeglasses,Wearing_Necktie,0.2048243284225464,0.2048243284225464
vicreg,1000,twoview,Eyeglasses,Young,-0.3308992087841034,0.3308992087841034
vicreg,1000,twoview,Goatee,Gray_Hair,0.17534495890140533,0.17534495890140533
vicreg,1000,twoview,Goatee,Heavy_Makeup,-0.5685831308364868,0.5685831308364868
vicreg,1000,twoview,Goatee,High_Cheekbones,-0.15918183326721191,0.15918183326721191
vicreg,1000,twoview,Goatee,Male,0.6423367261886597,0.6423367261886597
vicreg,1000,twoview,Goatee,Mouth_Slightly_Open,-0.018748901784420013,0.018748901784420013
vicreg,1000,twoview,Goatee,Mustache,0.882634162902832,0.882634162902832
vicreg,1000,twoview,Goatee,Narrow_Eyes,0.08567025512456894,0.08567025512456894
vicreg,1000,twoview,Goatee,No_Beard,-0.8705426454544067,0.8705426454544067
vicreg,1000,twoview,Goatee,Oval_Face,-0.11987726390361786,0.11987726390361786
vicreg,1000,twoview,Goatee,Pale_Skin,-0.20660915970802307,0.20660915970802307
vicreg,1000,twoview,Goatee,Pointy_Nose,-0.45773524045944214,0.45773524045944214
vicreg,1000,twoview,Goatee,Receding_Hairline,0.34784358739852905,0.34784358739852905
vicreg,1000,twoview,Goatee,Rosy_Cheeks,-0.3113824129104614,0.3113824129104614
vicreg,1000,twoview,Goatee,Sideburns,0.8252978324890137,0.8252978324890137
vicreg,1000,twoview,Goatee,Smiling,-0.10528334230184555,0.10528334230184555
vicreg,1000,twoview,Goatee,Straight_Hair,-0.046525802463293076,0.046525802463293076
vicreg,1000,twoview,Goatee,Wavy_Hair,-0.5012588500976562,0.5012588500976562
vicreg,1000,twoview,Goatee,Wearing_Earrings,-0.3694339692592621,0.3694339692592621
vicreg,1000,twoview,Goatee,Wearing_Hat,0.2034529596567154,0.2034529596567154
vicreg,1000,twoview,Goatee,Wearing_Lipstick,-0.5993156433105469,0.5993156433105469
vicreg,1000,twoview,Goatee,Wearing_Necklace,-0.460563600063324,0.460563600063324
vicreg,1000,twoview,Goatee,Wearing_Necktie,0.5122058987617493,0.5122058987617493
vicreg,1000,twoview,Goatee,Young,-0.4823015034198761,0.4823015034198761
vicreg,1000,twoview,Gray_Hair,Heavy_Makeup,-0.2699635922908783,0.2699635922908783
vicreg,1000,twoview,Gray_Hair,High_Cheekbones,0.05195818841457367,0.05195818841457367
vicreg,1000,twoview,Gray_Hair,Male,0.2733718454837799,0.2733718454837799
vicreg,1000,twoview,Gray_Hair,Mouth_Slightly_Open,0.09310232847929001,0.09310232847929001
vicreg,1000,twoview,Gray_Hair,Mustache,0.21268944442272186,0.21268944442272186
vicreg,1000,twoview,Gray_Hair,Narrow_Eyes,0.13724368810653687,0.13724368810653687
vicreg,1000,twoview,Gray_Hair,No_Beard,-0.14367443323135376,0.14367443323135376
vicreg,1000,twoview,Gray_Hair,Oval_Face,-0.08245169371366501,0.08245169371366501
vicreg,1000,twoview,Gray_Hair,Pale_Skin,-0.07741690427064896,0.07741690427064896
vicreg,1000,twoview,Gray_Hair,Pointy_Nose,-0.2310762107372284,0.2310762107372284
vicreg,1000,twoview,Gray_Hair,Receding_Hairline,0.5530894994735718,0.5530894994735718
vicreg,1000,twoview,Gray_Hair,Rosy_Cheeks,-0.09972373396158218,0.09972373396158218
vicreg,1000,twoview,Gray_Hair,Sideburns,0.12010638415813446,0.12010638415813446
vicreg,1000,twoview,Gray_Hair,Smiling,0.06346675753593445,0.06346675753593445
vicreg,1000,twoview,Gray_Hair,Straight_Hair,-0.14974944293498993,0.14974944293498993
vicreg,1000,twoview,Gray_Hair,Wavy_Hair,-0.27986302971839905,0.27986302971839905
vicreg,1000,twoview,Gray_Hair,Wearing_Earrings,-0.17727486789226532,0.17727486789226532
vicreg,1000,twoview,Gray_Hair,Wearing_Hat,-0.047873470932245255,0.047873470932245255
vicreg,1000,twoview,Gray_Hair,Wearing_Lipstick,-0.27707111835479736,0.27707111835479736
vicreg,1000,twoview,Gray_Hair,Wearing_Necklace,-0.15025481581687927,0.15025481581687927
vicreg,1000,twoview,Gray_Hair,Wearing_Necktie,0.5375891923904419,0.5375891923904419
vicreg,1000,twoview,Gray_Hair,Young,-0.7409998774528503,0.7409998774528503
vicreg,1000,twoview,Heavy_Makeup,High_Cheekbones,0.49701452255249023,0.49701452255249023
vicreg,1000,twoview,Heavy_Makeup,Male,-0.8964628577232361,0.8964628577232361
vicreg,1000,twoview,Heavy_Makeup,Mouth_Slightly_Open,0.23827628791332245,0.23827628791332245
vicreg,1000,twoview,Heavy_Makeup,Mustache,-0.5484010577201843,0.5484010577201843
vicreg,1000,twoview,Heavy_Makeup,Narrow_Eyes,-0.10594888776540756,0.10594888776540756
vicreg,1000,twoview,Heavy_Makeup,No_Beard,0.7418906092643738,0.7418906092643738
vicreg,1000,twoview,Heavy_Makeup,Oval_Face,0.5053784847259521,0.5053784847259521
vicreg,1000,twoview,Heavy_Makeup,Pale_Skin,0.13685758411884308,0.13685758411884308
vicreg,1000,twoview,Heavy_Makeup,Pointy_Nose,0.7155290246009827,0.7155290246009827
vicreg,1000,twoview,Heavy_Makeup,Receding_Hairline,-0.24165931344032288,0.24165931344032288
vicreg,1000,twoview,Heavy_Makeup,Rosy_Cheeks,0.6644240617752075,0.6644240617752075
vicreg,1000,twoview,Heavy_Makeup,Sideburns,-0.5895746946334839,0.5895746946334839
vicreg,1000,twoview,Heavy_Makeup,Smiling,0.3771449327468872,0.3771449327468872
vicreg,1000,twoview,Heavy_Makeup,Straight_Hair,-0.17470087110996246,0.17470087110996246
vicreg,1000,twoview,Heavy_Makeup,Wavy_Hair,0.777900218963623,0.777900218963623
vicreg,1000,twoview,Heavy_Makeup,Wearing_Earrings,0.6763304471969604,0.6763304471969604
vicreg,1000,twoview,Heavy_Makeup,Wearing_Hat,-0.2606618106365204,0.2606618106365204
vicreg,1000,twoview,Heavy_Makeup,Wearing_Lipstick,0.9785717129707336,0.9785717129707336
vicreg,1000,twoview,Heavy_Makeup,Wearing_Necklace,0.7421231269836426,0.7421231269836426
vicreg,1000,twoview,Heavy_Makeup,Wearing_Necktie,-0.5718481540679932,0.5718481540679932
vicreg,1000,twoview,Heavy_Makeup,Young,0.4908435046672821,0.4908435046672821
vicreg,1000,twoview,High_Cheekbones,Male,-0.3790348470211029,0.3790348470211029
vicreg,1000,twoview,High_Cheekbones,Mouth_Slightly_Open,0.8374640941619873,0.8374640941619873
vicreg,1000,twoview,High_Cheekbones,Mustache,-0.16524438560009003,0.16524438560009003
vicreg,1000,twoview,High_Cheekbones,Narrow_Eyes,0.3403637409210205,0.3403637409210205
vicreg,1000,twoview,High_Cheekbones,No_Beard,0.2996150255203247,0.2996150255203247
vicreg,1000,twoview,High_Cheekbones,Oval_Face,0.695926308631897,0.695926308631897
vicreg,1000,twoview,High_Cheekbones,Pale_Skin,-0.285275399684906,0.285275399684906
vicreg,1000,twoview,High_Cheekbones,Pointy_Nose,0.18813934922218323,0.18813934922218323
vicreg,1000,twoview,High_Cheekbones,Receding_Hairline,0.16977718472480774,0.16977718472480774
vicreg,1000,twoview,High_Cheekbones,Rosy_Cheeks,0.6256536841392517,0.6256536841392517
vicreg,1000,twoview,High_Cheekbones,Sideburns,-0.1897537261247635,0.1897537261247635
vicreg,1000,twoview,High_Cheekbones,Smiling,0.9560344219207764,0.9560344219207764
vicreg,1000,twoview,High_Cheekbones,Straight_Hair,-0.13508863747119904,0.13508863747119904
vicreg,1000,twoview,High_Cheekbones,Wavy_Hair,0.2877028286457062,0.2877028286457062
vicreg,1000,twoview,High_Cheekbones,Wearing_Earrings,0.6896544694900513,0.6896544694900513
vicreg,1000,twoview,High_Cheekbones,Wearing_Hat,-0.19824951887130737,0.19824951887130737
vicreg,1000,twoview,High_Cheekbones,Wearing_Lipstick,0.457550972700119,0.457550972700119
vicreg,1000,twoview,High_Cheekbones,Wearing_Necklace,0.4914851188659668,0.4914851188659668
vicreg,1000,twoview,High_Cheekbones,Wearing_Necktie,-0.03464919328689575,0.03464919328689575
vicreg,1000,twoview,High_Cheekbones,Young,-0.04964246600866318,0.04964246600866318
vicreg,1000,twoview,Male,Mouth_Slightly_Open,-0.1633056253194809,0.1633056253194809
vicreg,1000,twoview,Male,Mustache,0.6267155408859253,0.6267155408859253
vicreg,1000,twoview,Male,Narrow_Eyes,0.03847839683294296,0.03847839683294296
vicreg,1000,twoview,Male,No_Beard,-0.8560620546340942,0.8560620546340942
vicreg,1000,twoview,Male,Oval_Face,-0.3283461332321167,0.3283461332321167
vicreg,1000,twoview,Male,Pale_Skin,-0.23556825518608093,0.23556825518608093
vicreg,1000,twoview,Male,Pointy_Nose,-0.5793865323066711,0.5793865323066711
vicreg,1000,twoview,Male,Receding_Hairline,0.27268943190574646,0.27268943190574646
vicreg,1000,twoview,Male,Rosy_Cheeks,-0.4578935205936432,0.4578935205936432
vicreg,1000,twoview,Male,Sideburns,0.6910291314125061,0.6910291314125061
vicreg,1000,twoview,Male,Smiling,-0.24748626351356506,0.24748626351356506
